Id,Word,Zh_meaning
49031,verhind,
49032,verhindert,
49034,verkauf,
49039,verkauferin,
49043,verkauft,
49050,verkehr,
49061,verkehrsmittel,
49063,verkehrsmitteln,
49064,verkehrszeich,
49065,verlag,
49066,verlang,
49070,verlangert,
49073,verlangt,
49076,verlass,
49079,verlasst,
49080,verlauf,
49082,verlauft,
49083,verletz,
49084,verletzt,
49105,verlieb,
49106,verliebt,
49113,verlief,
49114,verli,
49119,verliererin,
49120,verliert,
49121,verliess,
49122,verlor,
49139,verlust,
49140,vermeid,
49141,vermeidet,
49142,vermied,
49144,vermiet,
49153,vermieterin,
49155,vermietet,
49163,vermiss,
49165,vermisst,
49167,vermittl,
49169,vermut,
49171,vermutet,
49174,vernunft,
49176,verof,
49177,veroffent,
49178,veroffentlicht,
49180,veronika,
49181,verpack,
49182,verpackt,
49185,verpass,
49187,verpasst,
49196,verpfleg,
49197,verpflegt,
49200,verpflichtet,
49201,verrat,
49204,verreis,
49205,verreist,
49212,verriet,
49213,verruckt,
49216,versamm,
49217,versamml,
49218,versaum,
49219,versaumt,
49222,verschenkt,
49223,verschieb,
49226,verschiebt,
49227,verschied,
49236,verschmutz,
49237,verschmutzt,
49240,verschob,
49242,verschreib,
49244,verschreibt,
49245,verschrieb,
49250,verschwand,
49251,verschwind,
49252,verschwindet,
49253,verschwund,
49254,versich,
49255,versichert,
49258,versichertenkart,
49260,versicher,
49264,versicherungsgesellschaft,
49265,verspa,
49266,verspat,
49281,versprach,
49282,versprech,
49283,verspricht,
49284,versproch,
49285,verstand,
49298,verstandnis,
49299,verstano,
49300,versteck,
49301,versteckt,
49304,versteh,
49332,versteht,
49333,versuc,
49334,versuch,
49339,versucht,
49346,versunk,
49347,vert,
49348,verteil,
49350,verteilt,
49352,vertrag,
49358,vertrat,
49359,vertrau,
49363,vertraut,
49365,vertret,
49368,vertreterin,
49370,vertritt,
49372,verursach,
49373,verursacht,
49375,verurteil,
49376,verurteilt,
49380,verwalt,
49381,verwandt,
49386,verwechseln,
49387,verwechselt,
49390,verw,
49391,verwend,
49392,verwendet,
49394,verzeih,
49395,verzeiht,
49397,verzicht,
49399,verzichtet,
49401,verzieh,
49403,vgegenub,
49404,video,
49406,videospiel,
49407,vie,
49408,vieied,
49409,viel,
49657,vielleicht,
49676,viensicnt,
49677,vier,
49693,viertel,
49696,viertelstund,
49697,vir,
49698,virtuell,
49700,virus,
49701,visa,
49702,visitenkart,
49703,vist,
49704,visum,
49707,vitamin,
49709,vllllg,
49710,vocpenegdla,
49711,vogel,
49714,vogelhaus,
49715,vogeln,
49716,volkshochschul,
49717,voll,
49727,volleyball,
49730,vollig,
49734,vollmond,
49735,vollpension,
49736,volltank,
49737,vollzeit,
49738,vom,
49757,von,
49948,voneinand,
49949,vooraus,
49950,vor,
50031,voraus,
50032,vorausset,
50033,voraussetz,
50034,voraussicht,
50035,vorbei,
50041,vorbeikomm,
50042,vorbel,
50044,vorbereit,
50047,vorbereitet,
50050,vord,
50052,vorfahrt,
50054,vorgehabt,
50055,vorgekomm,
50056,vorgeles,
50057,vorgeschlag,
50058,vorgestellt,
50060,vorg,
50063,vorhab,
50064,vorh,
50070,vorhin,
50071,vorkomm,
50072,vorkommt,
50073,vorlauf,
50076,vorles,
50077,vormittag,
50078,vorn,
50082,vornam,
50099,vorort,
50102,vorschlag,
50115,vorschlagz,
50116,vorschrift,
50118,vorsicht,
50140,vorspeis,
50141,vorstell,
50150,vorstellungsgesprach,
50151,vorteil,
50152,vortrag,
50153,vorwaart,
50154,vorwahl,
50157,vorwart,
50159,vorwurf,
50161,vorzu,
50162,vqgestellt,
50163,vqn,
50164,vsv,
50165,vvelch,
50166,vvir,
50167,vvta,
50168,vwonnzimmet,
50169,waagerecht,
50171,wach,
50176,wachs,
50180,wacht,
50182,wag,
50198,wahl,
50213,wahlt,
50216,wahnsinn,
50218,wahr,
50224,wahrend,
50229,wahrheit,
50231,wahrschein,
50235,wald,
50246,wan,
50247,wand,
50261,wandert,
50263,wander,
50264,wandt,
50265,wann,
50338,war,
50529,warf,
50530,warm,
50554,warn,
50556,warnt,
50558,warst,
50564,wart,
50602,wartet,
50605,warum,
50632,was,
50790,wasch,
50816,waschmaschin,
50824,waschmittel,
50829,wascht,
50832,wass,
50856,watanab,
50857,web,
50858,webseit,
50860,websit,
50861,wechselgeld,
50862,wechseln,
50869,wechselt,
50871,weck,
50878,weckt,
50880,wed,
50882,weg,
50911,wegbring,
50922,wegfahr,
50923,weggefahr,
50924,weggelauf,
50925,weggenomm,
50926,wegmach,
50927,wegwerf,
50929,weh,
50960,wehgetan,
50962,wehtun,
50964,weiblich,
50973,weich,
50977,weig,
50979,weigert,
50981,weihnacht,
50984,weil,
50995,wein,
51010,weint,
51013,weis,
51015,weiss,
51052,weissbrot,
51055,weisst,
51065,weist,
51066,weisung,
51067,weit,
51091,weiterbild,
51093,weiterhelf,
51094,weiterhin,
51095,weitermach,
51096,welc,
51097,welch,
51168,welt,
51177,weltkrieg,
51178,weltmeist,
51179,weltreis,
51180,weltweit,
51182,wem,
51185,wen,
51194,wend,
51195,wendet,
51197,wenig,
51218,wenigst,
51221,wenlig,
51222,wenn,
51291,wentg,
51292,wer,
51328,werb,
51329,werbung,
51332,werd,
51379,werf,
51382,werk,
51386,werkstatt,
51390,werkzeug,
51391,wert,
51397,wertlos,
51398,wertvoll,
51400,weshalb,
51402,west,
51403,wettb,
51404,wettbewerb,
51407,wett,
51450,wetterbericht,
51453,wettervorhersag,
51454,wettet,
51456,wfir,
51457,wichtig,
51485,widersprach,
51486,widersprech,
51487,widerspricht,
51489,widersproch,
51490,wie,
51709,wied,
51772,wiedergefund,
51773,wiederhol,
51783,wiederholt,
51788,wiederhor,
51791,wiederkomm,
51792,wiederseh,
51800,wieg,
51802,wiegt,
51804,wiehet,
51805,wien,
51807,wieoet,
51808,wies,
51809,wiesbad,
51811,wieso,
51812,wild,
51814,will,
51842,willkomm,
51862,wind,
51865,windig,
51868,wink,
51869,winkt,
51872,wint,
51879,winterschuh,
51880,wir,
52592,wird,
52629,wirf,
52630,wirft,
52631,wirk,
52632,wirklich,
52650,wirkt,
52652,wirkung,
52654,wirst,
52657,wirt,
52658,wirtin,
52659,wirtschaft,
52662,wiss,
52675,wissenschaft,
52676,wissenschaftl,
52677,wissenschaftlerin,
52678,witz,
52682,witzig,
52683,wlir,
52684,wllkomm,
52685,wmd,
52686,wmm,
52687,woch,
52753,wochen,
52782,wocn,
52783,wog,
52784,woh,
52798,wohin,
52812,wohl,
52818,wohn,
52881,wohnflach,
52882,wohngeld,
52883,wohnort,
52887,wohnsitz,
52891,wohnt,
52914,wohnung,
53012,wohnungsangebot,
53013,wohnungseinbruch,
53014,wohnungstur,
53015,wohnzi,
53016,wohnzimm,
53024,wohnzimmert,
53025,wolk,
53030,woll,
53089,wollt,
53105,womit,
53106,wonnung,
53107,woo,
53112,word,
53113,workshop,
53115,wort,
53144,worterbuch,
53151,wortet,
53152,wortlist,
53318,wortschatz,
53319,worub,
53321,worum,
53323,wuch,
53324,wund,
53332,wunderbar,
53340,wunderschon,
53342,wundert,
53344,wunsch,
53371,wunscht,
53374,wurd,
53403,wurdig,
53404,wurst,
53415,wurstch,
53416,wurzburg,
53417,wurz,
53418,wusch,
53419,wusst,
53420,wutend,
53421,wwand,
53422,wwandt,
53423,wwar,
53424,wwarum,
53425,wwas,
53426,wweg,
53427,wwieso,
53428,wwunsch,
53429,yannick,
53430,yaz,
53431,yer,
53432,yin,
53434,ynumm,
53435,york,
53436,yte,
53437,zagreb,
53438,zahl,
53480,zahlreich,
53482,zahlt,
53488,zahlung,
53489,zahn,
53493,zahnarzt,
53497,zahnarztin,
53498,zahnarzttermin,
53499,zahnburst,
53500,zahncrem,
53502,zahnschmerz,
53503,zang,
53504,zaoll,
53505,zasreb,
53506,zehn,
53525,zeich,
53527,zeichn,
53529,zeichnet,
53531,zeichnung,
53532,zeig,
53541,zeigt,
53546,zeil,
53548,zeis,
53549,zeit,
53603,zeitpunkt,
53604,zeitschit,
53605,zeitschnt,
53606,zeitschrift,
53615,zeitung,
53648,zeitungslad,
53649,zelt,
53654,zeltet,
53656,zeltlag,
53657,zen,
53658,zentimet,
53659,zentral,
53661,zentr,
53662,zentrum,
53673,zerstor,
53674,zerstort,
53677,zertifikat,
53735,zettel,
53740,zeug,
53744,zeugin,
53745,zeugnis,
53753,zheie,
53754,zieh,
53782,zieht,
53795,ziel,
53799,ziemlich,
53806,zigarett,
53813,zimm,
53862,zimmerpreis,
53863,zimmerschlussel,
53864,zins,
53865,zirkus,
53868,zit,
53869,zitron,
53874,zitroneneis,
53875,zivilstand,
53878,zlich,
53879,znuni,
53881,zoae,
53882,zog,
53886,zoll,
53888,zon,
53889,zoo,
53890,zte,
53891,zub,
53892,zubereit,
53893,zubereitet,
53894,zuck,
53905,zueinand,
53906,zuerst,
53921,zufall,
53929,zufried,
53944,zug,
54002,zugang,
54009,zugeh,
54010,zugehort,
54011,zugemacht,
54012,zugenom,
54013,zugenomm,
54015,zugesagt,
54016,zugeschaut,
54017,zugeschickt,
54018,zugestimmt,
54019,zugfahr,
54020,zugrestaurant,
54021,zugspitz,
54022,zuhaus,
54023,zuhor,
54026,zuhorerin,
54027,zuhorerinn,
54028,zukunft,
54033,zuletzt,
54037,zum,
54194,zumach,
54195,zumind,
54196,zunach,
54198,zund,
54201,zundholz,
54204,zunehm,
54205,zung,
54206,zunimmt,
54207,zur,
54271,zurecht,
54273,zurechtgekomm,
54274,zurechtkomm,
54275,zuruck,
54298,zuruckfahr,
54299,zuruckgeb,
54301,zuruckgekomm,
54302,zuruckkomm,
54304,zuruckruf,
54305,zurzeit,
54311,zus,
54312,zusag,
54313,zusamm,
54344,zusammenarbeit,
54346,zusammenfass,
54347,zusammengefasst,
54348,zusammenhang,
54350,zusatz,
54351,zuschau,
54354,zuschauerin,
54355,zuschav,
54356,zuschlag,
54357,zustand,
54361,zustimm,
54364,zutat,
54365,zuu,
54382,zuug,
54383,zuugegang,
54384,zuugz,
54385,zuurzeit,
54386,zuusamm,
54387,zuuu,
54388,zuverlass,
54389,zuzuhor,
54390,zuzuseh,
54391,zvieri,
54393,zvierl,
54394,zwang,
54395,zwanzig,
54400,zwar,
54403,zweck,
54404,zwei,
54455,zweifel,
54457,zweifeln,
54458,zweifelt,
54460,zweifl,
54461,zweimal,
54463,zweit,
54472,zweitsprach,
54473,zweizimmerwohn,
54474,zwiebel,
54475,zwiebeln,
54476,zwing,
54478,zwingt,
54479,zwisch,
54496,zwolf,
54502,zzu,
54524,zzuerst,
54525,zzufried,
54526,zzuletzt,
54527,zzum,
54528,zzuruck,
54529,zzuruckzubekomm,
54530,zzusamm,
54531,zzusammenfass,
54532,zzuu,
54534,zzwei,
